"Phase Number","Start Time","Request Type","Latency","Response Code"
"2","1645569645837","POST","75","201"
"2","1645569645853","POST","111","201"
"2","1645569645853","POST","111","201"
"2","1645569645856","POST","108","201"
"2","1645569645855","POST","109","201"
"2","1645569645856","POST","108","201"
"2","1645569645855","POST","109","201"
"2","1645569645856","POST","108","201"
"2","1645569645856","POST","108","201"
"2","1645569645853","POST","111","201"
"2","1645569645856","POST","110","201"
"2","1645569645857","POST","109","201"
"2","1645569645855","POST","111","201"
"2","1645569645854","POST","112","201"
"2","1645569645856","POST","111","201"
"2","1645569645883","POST","91","201"
"2","1645569645884","POST","91","201"
"2","1645569645885","POST","90","201"
"2","1645569645885","POST","90","201"
"2","1645569645885","POST","90","201"
"2","1645569645884","POST","91","201"
"2","1645569645884","POST","91","201"
"2","1645569645885","POST","90","201"
"2","1645569645884","POST","92","201"
"2","1645569645884","POST","92","201"
"2","1645569645884","POST","92","201"
"2","1645569645887","POST","89","201"
"2","1645569645885","POST","92","201"
"2","1645569645885","POST","92","201"
"2","1645569645887","POST","90","201"
"2","1645569645885","POST","92","201"
"2","1645569645887","POST","91","201"
"2","1645569645886","POST","92","201"
"2","1645569645887","POST","91","201"
"2","1645569645886","POST","92","201"
"2","1645569645887","POST","91","201"
"2","1645569645886","POST","93","201"
"2","1645569645886","POST","93","201"
"2","1645569645885","POST","94","201"
"2","1645569645886","POST","93","201"
"2","1645569645886","POST","93","201"
"2","1645569645871","POST","109","201"
"2","1645569645871","POST","109","201"
"2","1645569645871","POST","109","201"
"2","1645569645871","POST","109","201"
"2","1645569645870","POST","111","201"
"2","1645569645886","POST","95","201"
"2","1645569645887","POST","95","201"
"2","1645569645886","POST","96","201"
"2","1645569645901","POST","90","201"
"2","1645569645901","POST","90","201"
"2","1645569645899","POST","92","201"
"2","1645569645898","POST","93","201"
"2","1645569645900","POST","91","201"
"2","1645569645899","POST","92","201"
"2","1645569645899","POST","93","201"
"2","1645569645912","POST","80","201"
"2","1645569645912","POST","80","201"
"2","1645569645899","POST","93","201"
"2","1645569645900","POST","92","201"
"2","1645569645900","POST","92","201"
"2","1645569645898","POST","95","201"
"2","1645569645900","POST","93","201"
"2","1645569645912","POST","81","201"
"2","1645569645967","POST","74","201"
"2","1645569645966","POST","75","201"
"2","1645569645964","POST","77","201"
"2","1645569645966","POST","75","201"
"2","1645569645964","POST","77","201"
"2","1645569645964","POST","77","201"
"2","1645569645964","POST","77","201"
"2","1645569645966","POST","76","201"
"2","1645569645964","POST","78","201"
"2","1645569645964","POST","80","201"
"2","1645569645964","POST","80","201"
"2","1645569645966","POST","78","201"
"2","1645569645964","POST","80","201"
"2","1645569645964","POST","81","201"
"2","1645569645974","POST","77","201"
"2","1645569645975","POST","76","201"
"2","1645569645975","POST","76","201"
"2","1645569645977","POST","74","201"
"2","1645569645975","POST","76","201"
"2","1645569645975","POST","77","201"
"2","1645569645976","POST","76","201"
"2","1645569645977","POST","75","201"
"2","1645569645976","POST","76","201"
"2","1645569645976","POST","76","201"
"2","1645569645975","POST","78","201"
